Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
19 7 -6.96727 0.0 -28.5886 8.85716 -12.9759 518.935 -3087.21 519.173 -3091.32 0.0 519.173 -3091.32 24.2614 -28.5886 -2576.474 39.6627 39.6627
20 0 -7.210054 0.0 -30.6515 8.81094 -14.8215 518.935 -3087.21 517.895 -3092.04 0.0 517.895 -3092.04 28.4063 -30.6515 -2576.3901 37.5907 37.5907
20 1 -7.210054 0.0 -30.6515 8.81094 -14.8215 518.935 -3087.21 517.895 -3092.04 0.0 517.895 -3092.04 28.4063 -30.6515 -2576.3901 37.5907 37.5907
20 2 -7.210054 0.0 -30.6515 8.81094 -14.8215 518.935 -3087.21 517.895 -3092.04 0.0 517.895 -3092.04 28.4063 -30.6515 -2576.3901 37.5907 37.5907
20 3 -7.2497454 0.0 -31.0613 8.85512 -14.7172 518.935 -3087.21 517.874 -3091.85 0.0 517.874 -3091.85 28.7671 -31.0613 -2576.2703 37.4212 37.4212
20 4 -7.2497454 0.0 -31.0613 8.85512 -14.7172 518.935 -3087.21 517.874 -3091.85 0.0 517.874 -3091.85 28.7671 -31.0613 -2576.2703 37.4212 37.4212
20 5 -7.2497454 0.0 -31.0613 8.85512 -14.7172 518.935 -3087.21 517.874 -3091.85 0.0 517.874 -3091.85 28.7671 -31.0613 -2576.2703 37.4212 37.4212
20 6 -7.2487545 0.0 -31.0614 8.84533 -14.7366 518.935 -3087.21 517.888 -3091.89 0.0 517.888 -3091.89 28.85 -31.0614 -2576.2134 37.4946 37.4946
20 7 -7.2487545 0.0 -31.0614 8.84533 -14.7366 518.935 -3087.21 517.888 -3091.89 0.0 517.888 -3091.89 28.85 -31.0614 -2576.2134 37.4946 37.4946
21 0 -7.051416 0.0 -28.6532 8.58549 -13.7287 518.935 -3087.21 518.508 -3092.74 0.0 518.508 -3092.74 26.5571 -28.6532 -2576.3281 40.3514 40.3514
21 1 -7.051416 0.0 -28.6532 8.58549 -13.7287 518.935 -3087.21 518.508 -3092.74 0.0 518.508 -3092.74 26.5571 -28.6532 -2576.3281 40.3514 40.3514
21 2 -7.051416 0.0 -28.6532 8.58549 -13.7287 518.935 -3087.21 518.508 -3092.74 0.0 518.508 -3092.74 26.5571 -28.6532 -2576.3281 40.3514 40.3514
21 3 -7.051416 0.0 -28.6532 8.58549 -13.7287 518.935 -3087.21 518.508 -3092.74 0.0 518.508 -3092.74 26.5571 -28.6532 -2576.3281 40.3514 40.3514
21 4 -7.051416 0.0 -28.6532 8.58549 -13.7287 518.935 -3087.21 518.508 -3092.74 0.0 518.508 -3092.74 26.5571 -28.6532 -2576.3281 40.3514 40.3514
21 5 -7.051416 0.0 -28.6532 8.58549 -13.7287 518.935 -3087.21 518.508 -3092.74 0.0 518.508 -3092.74 26.5571 -28.6532 -2576.3281 40.3514 40.3514
21 6 -7.052723 0.0 -28.7382 8.56492 -13.7786 518.935 -3087.21 518.397 -3092.54 0.0 518.397 -3092.54 26.6979 -28.7382 -2576.1833 40.4287 40.4287
21 7 -7.0590754 0.0 -28.2268 8.67203 -13.6122 518.935 -3087.21 518.402 -3093.11 0.0 518.402 -3093.11 27.7046 -28.2268 -2575.2305 41.507 41.507
22 0 -7.373895 0.0 -32.8538 8.78753 -14.4233 518.935 -3087.21 518.496 -3091.88 0.0 518.496 -3091.88 30.1001 -32.8538 -2576.1377 42.0311 42.0311
22 1 -7.373895 0.0 -32.8538 8.78753 -14.4233 518.935 -3087.21 518.496 -3091.88 0.0 518.496 -3091.88 30.1001 -32.8538 -2576.1377 42.0311 42.0311
22 2 -7.297327 0.0 -31.967 8.75297 -14.4754 518.935 -3087.21 518.512 -3092.13 0.0 518.512 -3092.13 29.4876 -31.967 -2576.0974 42.1279 42.1279
22 3 -7.297327 0.0 -31.967 8.75297 -14.4754 518.935 -3087.21 518.512 -3092.13 0.0 518.512 -3092.13 29.4876 -31.967 -2576.0974 42.1279 42.1279
22 4 -7.297327 0.0 -31.967 8.75297 -14.4754 518.935 -3087.21 518.512 -3092.13 0.0 518.512 -3092.13 29.4876 -31.967 -2576.0974 42.1279 42.1279
22 5 -7.41598 0.0 -33.3558 8.79775 -14.5102 518.935 -3087.21 518.449 -3091.79 0.0 518.449 -3091.79 30.7302 -33.3558 -2575.9666 42.1249 42.1249
22 6 -7.41598 0.0 -33.3558 8.79775 -14.5102 518.935 -3087.21 518.449 -3091.79 0.0 518.449 -3091.79 30.7302 -33.3558 -2575.9666 42.1249 42.1249
22 7 -7.41598 0.0 -33.3558 8.79775 -14.5102 518.935 -3087.21 518.449 -3091.79 0.0 518.449 -3091.79 30.7302 -33.3558 -2575.9666 42.1249 42.1249
23 0 -7.1344976 0.0 -32.3637 8.77284 -14.133 518.935 -3087.21 519.17 -3089.5 0.0 519.17 -3089.5 26.7145 -32.3637 -2575.9792 34.3502 34.3502
23 1 -7.1260295 0.0 -32.2471 8.76782 -14.158 518.935 -3087.21 519.18 -3089.59 0.0 519.18 -3089.59 26.6912 -32.2471 -2575.966 34.3326 34.3326
23 2 -7.12145 0.0 -32.2045 8.7672 -14.156 518.935 -3087.21 519.18 -3089.58 0.0 519.18 -3089.58 26.6971 -32.2045 -2575.9075 34.3209 34.3209
23 3 -7.12145 0.0 -32.2045 8.7672 -14.156 518.935 -3087.21 519.18 -3089.58 0.0 519.18 -3089.58 26.6971 -32.2045 -2575.9075 34.3209 34.3209
23 4 -7.12145 0.0 -32.2045 8.7672 -14.156 518.935 -3087.21 519.18 -3089.58 0.0 519.18 -3089.58 26.6971 -32.2045 -2575.9075 34.3209 34.3209
23 5 -7.215229 0.0 -34.3045 8.71535 -12.3164 518.935 -3087.21 518.755 -3085.45 0.0 518.755 -3085.45 25.6093 -34.3045 -2575.3901 35.4539 35.4539
23 6 -7.218683 0.0 -34.4555 8.70709 -12.3489 518.935 -3087.21 518.672 -3085.19 0.0 518.672 -3085.19 25.894 -34.4555 -2575.0796 35.784 35.784
23 7 -7.215091 0.0 -34.3176 8.70992 -12.3598 518.935 -3087.21 518.665 -3085.34 0.0 518.665 -3085.34 25.9425 -34.3176 -2575.05 35.8548 35.8548
24 0 -7.765738 0.0 -51.4529 8.83663 -15.5743 518.935 -3087.21 516.731 -3067.88 0.0 516.731 -3067.88 26.6704 -51.4529 -2575.9314 30.9109 30.9109
24 1 -7.765738 0.0 -51.4529 8.83663 -15.5743 518.935 -3087.21 516.731 -3067.88 0.0 516.731 -3067.88 26.6704 -51.4529 -2575.9314 30.9109 30.9109
24 2 -7.7683063 0.0 -53.1033 8.75545 -15.7675 518.935 -3087.21 516.699 -3065.64 0.0 516.699 -3065.64 26.3582 -53.1033 -2575.686 29.9693 29.9693
24 3 -7.7683063 0.0 -53.1033 8.75545 -15.7675 518.935 -3087.21 516.699 -3065.64 0.0 516.699 -3065.64 26.3582 -53.1033 -2575.686 29.9693 29.9693
24 4 -7.7683063 0.0 -53.1033 8.75545 -15.7675 518.935 -3087.21 516.699 -3065.64 0.0 516.699 -3065.64 26.3582 -53.1033 -2575.686 29.9693 29.9693
24 5 -7.746618 0.0 -53.1723 8.7606 -15.7672 518.935 -3087.21 516.705 -3065.18 0.0 516.705 -3065.18 26.3487 -53.1723 -2575.2983 29.7029 29.7029
24 6 -7.746618 0.0 -53.1723 8.7606 -15.7672 518.935 -3087.21 516.705 -3065.18 0.0 516.705 -3065.18 26.3487 -53.1723 -2575.2983 29.7029 29.7029
24 7 -7.746618 0.0 -53.1723 8.7606 -15.7672 518.935 -3087.21 516.705 -3065.18 0.0 516.705 -3065.18 26.3487 -53.1723 -2575.2983 29.7029 29.7029
25 0 -7.1047244 0.0 -35.5057 8.54476 -13.6785 518.935 -3087.21 519.238 -3084.16 0.0 519.238 -3084.16 24.9244 -35.5057 -2575.5032 38.1963 38.1963
25 1 -7.029759 0.0 -35.5583 8.7034 -15.505 518.935 -3087.21 518.976 -3084.03 0.0 518.976 -3084.03 27.5072 -35.5583 -2573.105 40.7577 40.7577
25 2 -6.792966 0.0 -27.9694 8.66772 -12.8701 518.935 -3087.21 518.742 -3088.95 0.0 518.742 -3088.95 25.2339 -27.9694 -2572.9436 42.5614 42.5614
25 3 -7.0403943 0.0 -33.4232 8.66122 -12.8262 518.935 -3087.21 518.691 -3084.45 0.0 518.691 -3084.45 27.1482 -33.4232 -2572.034 43.0207 43.0207
25 4 -7.0775614 0.0 -33.5649 8.6897 -12.6518 518.935 -3087.21 518.704 -3084.64 0.0 518.704 -3084.64 27.5963 -33.5649 -2571.9043 43.1646 43.1646
25 5 -6.567403 0.0 -25.5414 9.0214 -12.1156 518.935 -3087.21 518.958 -3088.05 0.0 518.958 -3088.05 24.3276 -25.5414 -2570.306 41.3553 41.3553
25 6 -6.9105105 0.0 -32.092 8.9604 -15.8044 518.935 -3087.21 518.645 -3086.83 0.0 518.645 -3086.83 41.457 -32.092 -2558.82 53.8983 53.8983
26 0 -7.0139503 0.0 -29.9334 9.01019 -15.3153 518.935 -3087.21 519.356 -3092.39 0.0 519.356 -3092.39 27.901 -29.9334 -2575.0664 39.1104 39.1104
26 1 -7.0139503 0.0 -29.9334 9.01019 -15.3153 518.935 -3087.21 519.356 -3092.39 0.0 519.356 -3092.39 27.901 -29.9334 -2575.0664 39.1104 39.1104
26 2 -7.0139503 0.0 -29.9334 9.01019 -15.3153 518.935 -3087.21 519.356 -3092.39 0.0 519.356 -3092.39 27.901 -29.9334 -2575.0664 39.1104 39.1104
26 3 -7.0082207 0.0 -29.8547 9.00402 -15.324 518.935 -3087.21 519.352 -3092.43 0.0 519.352 -3092.43 27.9053 -29.8547 -2575.0273 39.1277 39.1277
26 4 -7.0082207 0.0 -29.8547 9.00402 -15.324 518.935 -3087.21 519.352 -3092.43 0.0 519.352 -3092.43 27.9053 -29.8547 -2575.0273 39.1277 39.1277
26 5 -6.998609 0.0 -29.8447 9.00111 -15.352 518.935 -3087.21 519.358 -3092.33 0.0 519.358 -3092.33 27.8629 -29.8447 -2574.9539 39.1652 39.1652
26 6 -6.998609 0.0 -29.8447 9.00111 -15.352 518.935 -3087.21 519.358 -3092.33 0.0 519.358 -3092.33 27.8629 -29.8447 -2574.9539 39.1652 39.1652
26 7 -6.998609 0.0 -29.8447 9.00111 -15.352 518.935 -3087.21 519.358 -3092.33 0.0 519.358 -3092.33 27.8629 -29.8447 -2574.9539 39.1652 39.1652
27 0 -7.528447 0.0 -38.1238 8.72771 -14.7678 518.935 -3087.21 516.687 -3083.9 0.0 516.687 -3083.9 30.445 -38.1238 -2574.8916 33.9368 33.9368
27 1 -7.517991 0.0 -38.2133 8.68844 -14.8247 518.935 -3087.21 516.714 -3083.75 0.0 516.714 -3083.75 30.3596 -38.2133 -2574.8896 33.9049 33.9049
27 2 -7.517991 0.0 -38.2133 8.68844 -14.8247 518.935 -3087.21 516.714 -3083.75 0.0 516.714 -3083.75 30.3596 -38.2133 -2574.8896 33.9049 33.9049
27 3 -7.3791933 0.0 -37.2681 8.69268 -15.2452 518.935 -3087.21 516.8 -3083.49 0.0 516.8 -3083.49 30.3689 -37.2681 -2573.589 35.1294 35.1294
27 4 -7.3791933 0.0 -37.2681 8.69268 -15.2452 518.935 -3087.21 516.8 -3083.49 0.0 516.8 -3083.49 30.3689 -37.2681 -2573.589 35.1294 35.1294
27 5 -7.3791933 0.0 -37.2681 8.69268 -15.2452 518.935 -3087.21 516.8 -3083.49 0.0 516.8 -3083.49 30.3689 -37.2681 -2573.589 35.1294 35.1294
27 6 -7.3791933 0.0 -37.2681 8.69268 -15.2452 518.935 -3087.21 516.8 -3083.49 0.0 516.8 -3083.49 30.3689 -37.2681 -2573.589 35.1294 35.1294
27 7 -7.3791933 0.0 -37.2681 8.69268 -15.2452 518.935 -3087.21 516.8 -3083.49 0.0 516.8 -3083.49 30.3689 -37.2681 -2573.589 35.1294 35.1294
28 0 -7.0323553 0.0 -33.1411 8.62815 -15.2727 518.935 -3087.21 517.208 -3084.96 0.0 517.208 -3084.96 26.0443 -33.1411 -2574.8486 37.3496 37.3496
28 1 -6.993283 0.0 -32.6991 8.63177 -15.1818 518.935 -3087.21 517.235 -3084.95 0.0 517.235 -3084.95 25.6787 -32.6991 -2574.7354 37.6418 37.6418
28 2 -6.9623866 0.0 -32.268 8.61572 -15.2177 518.935 -3087.21 517.24 -3085.18 0.0 517.24 -3085.18 25.6005 -32.268 -2574.6074 37.6796 37.6796
28 3 -6.9623866 0.0 -32.268 8.61572 -15.2177 518.935 -3087.21 517.24 -3085.18 0.0 517.24 -3085.18 25.6005 -32.268 -2574.6074 37.6796 37.6796
28 4 -7.049988 0.0 -32.5094 8.55149 -15.2838 518.935 -3087.21 517.186 -3086.32 0.0 517.186 -3086.32 27.2747 -32.5094 -2574.3687 39.1943 39.1943
28 5 -7.049988 0.0 -32.5094 8.55149 -15.2838 518.935 -3087.21 517.186 -3086.32 0.0 517.186 -3086.32 27.2747 -32.5094 -2574.3687 39.1943 39.1943
28 6 -7.0783377 0.0 -32.7202 8.56008 -15.3133 518.935 -3087.21 517.203 -3086.5 0.0 517.203 -3086.5 27.7534 -32.7202 -2574.2637 39.1911 39.1911
28 7 -7.0762815 0.0 -32.6419 8.56323 -15.3309 518.935 -3087.21 517.19 -3086.58 0.0 517.19 -3086.58 27.8978 -32.6419 -2574.1343 39.2074 39.2074
29 0 -7.1109076 0.0 -35.6508 8.94391 -15.0812 518.935 -3087.21 518.059 -3083.0 0.0 518.059 -3083.0 26.1461 -35.6508 -2574.4456 29.3336 29.3336
30 0 -7.385837 0.0 -38.7379 8.75638 -14.286 518.935 -3087.21 517.564 -3081.45 0.0 517.564 -3081.45 28.1803 -38.7379 -2574.4436 36.3555 36.3555
30 1 -7.3886046 0.0 -38.7812 8.75826 -14.2837 518.935 -3087.21 517.562 -3081.42 0.0 517.562 -3081.42 28.2024 -38.7812 -2574.4368 36.3552 36.3552
30 2 -6.6746154 0.0 -29.642 8.85635 -14.7835 518.935 -3087.21 519.025 -3086.49 0.0 519.025 -3086.49 26.8445 -29.642 -2570.2627 40.8212 40.8212
30 3 -6.627492 0.0 -29.3379 8.91356 -12.0154 518.935 -3087.21 518.654 -3082.76 0.0 518.654 -3082.76 24.3391 -29.3379 -2569.1047 40.5862 40.5862
30 4 -6.6569057 0.0 -30.3291 8.95717 -14.4436 518.935 -3087.21 518.344 -3083.59 0.0 518.344 -3083.59 28.2276 -30.3291 -2567.3477 42.0087 42.0087
30 5 -6.3348207 0.0 -24.9899 8.92987 -14.7876 518.935 -3087.21 519.116 -3088.16 0.0 519.116 -3088.16 28.0352 -24.9899 -2565.9985 44.4037 44.4037
30 6 -6.4096904 0.0 -26.737 9.13497 -14.618 518.935 -3087.21 519.442 -3086.7 0.0 519.442 -3086.7 28.6481 -26.737 -2565.3467 45.1885 45.1885
30 7 -6.472968 0.0 -27.0718 9.21069 -13.2071 518.935 -3087.21 518.725 -3084.58 0.0 518.725 -3084.58 31.3018 -27.0718 -2561.625 48.7607 48.7607
31 0 -7.6162896 0.0 -41.0571 8.727 -13.1043 518.935 -3087.21 517.626 -3080.59 0.0 517.626 -3080.59 29.7031 -41.0571 -2574.318 30.8015 30.8015
31 1 -7.4601564 0.0 -39.6155 8.70861 -13.4573 518.935 -3087.21 517.795 -3080.91 0.0 517.795 -3080.91 28.5073 -39.6155 -2574.2231 32.5247 32.5247
31 2 -7.7792907 0.0 -42.4577 8.88568 -13.1072 518.935 -3087.21 517.499 -3080.65 0.0 517.499 -3080.65 32.9617 -42.4577 -2572.647 33.8366 33.8366
31 3 -7.7332964 0.0 -42.0204 8.88065 -13.1146 518.935 -3087.21 517.48 -3080.56 0.0 517.48 -3080.56 32.878 -42.0204 -2572.2224 34.0813 34.0813
31 4 -6.6548824 0.0 -29.157 9.05422 -13.5748 518.935 -3087.21 517.82 -3083.54 0.0 517.82 -3083.54 29.7822 -29.157 -2565.0947 38.2555 38.2555
31 5 -6.6542935 0.0 -29.2025 9.07309 -13.5899 518.935 -3087.21 517.842 -3083.48 0.0 517.842 -3083.48 29.7786 -29.2025 -2565.0618 38.3432 38.3432
31 6 -7.164592 0.0 -36.0885 9.14547 -12.5489 518.935 -3087.21 517.44 -3079.4 0.0 517.44 -3079.4 34.5834 -36.0885 -2563.465 43.253 43.253
32 0 -6.8805623 0.0 -32.3217 8.77367 -15.1122 518.935 -3087.21 519.504 -3086.91 0.0 519.504 -3086.91 25.4813 -32.3217 -2574.246 40.4617 40.4617
32 1 -6.8899784 0.0 -32.313 8.79038 -15.1073 518.935 -3087.21 519.461 -3086.98 0.0 519.461 -3086.98 25.5969 -32.313 -2574.235 40.5386 40.5386
32 2 -6.9004517 0.0 -32.4035 8.80601 -15.1003 518.935 -3087.21 519.448 -3086.96 0.0 519.448 -3086.96 25.6819 -32.4035 -2574.2336 40.5876 40.5876
32 3 -7.1833296 0.0 -36.2438 8.6625 -13.6747 518.935 -3087.21 518.735 -3083.34 0.0 518.735 -3083.34 29.6245 -36.2438 -2571.2246 44.7703 44.7703
32 4 -7.0018063 0.0 -34.4643 8.70713 -13.6588 518.935 -3087.21 518.638 -3082.89 0.0 518.638 -3082.89 29.9623 -34.4643 -2568.754 46.9408 46.9408
32 5 -7.0018063 0.0 -34.4643 8.70713 -13.6588 518.935 -3087.21 518.638 -3082.89 0.0 518.638 -3082.89 29.9623 -34.4643 -2568.754 46.9408 46.9408
32 6 -6.7441177 0.0 -31.2421 8.73948 -13.5223 518.935 -3087.21 518.778 -3083.69 0.0 518.778 -3083.69 29.2774 -31.2421 -2566.8765 48.3514 48.3514
32 7 -6.7441177 0.0 -31.2421 8.73948 -13.5223 518.935 -3087.21 518.778 -3083.69 0.0 518.778 -3083.69 29.2774 -31.2421 -2566.8765 48.3514 48.3514
33 0 -6.762229 0.0 -24.7647 8.79612 -14.3053 518.935 -3087.21 519.332 -3095.55 0.0 519.332 -3095.55 26.7525 -24.7647 -2574.2302 43.0393 43.0393
34 0 -7.495299 0.0 -37.6431 9.08716 -12.3055 518.935 -3087.21 516.963 -3081.51 0.0 516.963 -3081.51 28.0428 -37.6431 -2574.1475 35.494 35.494
34 1 -7.4347363 0.0 -36.782 9.0968 -12.5406 518.935 -3087.21 516.962 -3082.07 0.0 516.962 -3082.07 28.0491 -36.782 -2573.841 35.6522 35.6522
34 2 -7.1044106 0.0 -37.6698 8.78221 -15.0581 518.935 -3087.21 517.781 -3079.57 0.0 517.781 -3079.57 28.7762 -37.6698 -2570.6826 37.2125 37.2125
34 3 -6.702571 0.0 -32.0258 8.80028 -14.8217 518.935 -3087.21 518.076 -3081.92 0.0 518.076 -3081.92 32.223 -32.0258 -2563.6467 44.6715 44.6715
34 4 -6.933617 0.0 -33.1342 8.8286 -12.3189 518.935 -3087.21 516.824 -3079.5 0.0 516.824 -3079.5 40.0376 -33.1342 -2555.7727 55.8655 55.8655
35 0 -7.4937854 0.0 -40.3684 8.76264 -13.5392 518.935 -3087.21 516.919 -3078.94 0.0 516.919 -3078.94 28.6001 -40.3684 -2573.7893 33.5414 33.5414
35 1 -7.4937854 0.0 -40.3684 8.76264 -13.5392 518.935 -3087.21 516.919 -3078.94 0.0 516.919 -3078.94 28.6001 -40.3684 -2573.7893 33.5414 33.5414
35 2 -7.515459 0.0 -40.72 8.75286 -13.535 518.935 -3087.21 516.918 -3078.76 0.0 516.918 -3078.76 28.7784 -40.72 -2573.7837 33.6185 33.6185
35 3 -7.515459 0.0 -40.72 8.75286 -13.535 518.935 -3087.21 516.918 -3078.76 0.0 516.918 -3078.76 28.7784 -40.72 -2573.7837 33.6185 33.6185
35 4 -7.480049 0.0 -40.3345 8.74803 -13.5126 518.935 -3087.21 516.923 -3078.77 0.0 516.923 -3078.77 28.5571 -40.3345 -2573.6245 33.6586 33.6586
35 5 -7.480049 0.0 -40.3345 8.74803 -13.5126 518.935 -3087.21 516.923 -3078.77 0.0 516.923 -3078.77 28.5571 -40.3345 -2573.6245 33.6586 33.6586
35 6 -7.480049 0.0 -40.3345 8.74803 -13.5126 518.935 -3087.21 516.923 -3078.77 0.0 516.923 -3078.77 28.5571 -40.3345 -2573.6245 33.6586 33.6586
35 7 -7.480049 0.0 -40.3345 8.74803 -13.5126 518.935 -3087.21 516.923 -3078.77 0.0 516.923 -3078.77 28.5571 -40.3345 -2573.6245 33.6586 33.6586
36 0 -7.1664324 0.0 -31.235 8.88698 -13.7929 518.935 -3087.21 516.66 -3087.37 0.0 516.66 -3087.37 30.2804 -31.235 -2571.6648 37.2077 37.2077
36 1 -7.1437345 0.0 -31.0596 8.88529 -13.7452 518.935 -3087.21 516.663 -3087.23 0.0 516.663 -3087.23 30.5154 -31.0596 -2571.111 37.7522 37.7522
37 0 -6.5728383 0.0 -30.2199 8.74407 -14.6486 518.935 -3087.21 517.445 -3081.53 0.0 517.445 -3081.53 28.9089 -30.2199 -2565.396 39.3713 39.3713
37 1 -6.5736485 0.0 -29.9022 8.78455 -14.4818 518.935 -3087.21 517.39 -3081.72 0.0 517.39 -3081.72 29.1732 -29.9022 -2565.059 39.9633 39.9633
38 0 -5.925709 0.0 -27.483 8.7974 -14.9689 518.935 -3087.21 516.433 -3073.86 0.0 516.433 -3073.86 48.8804 -27.483 -2536.0298 69.2012 69.2012
39 0 7.537253 0.0 119.158 8.5119 -14.311 518.935 -3087.21 517.972 -3082.71 0.0 517.972 -3082.71 70.4732 119.158 -2375.107 231.509 231.509
