Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
17 2 -6.53273 0.0 -26.8501 8.69483 -15.5837 60.3271 -331.691 63.0229 -338.046 0.0 63.0229 -338.046 28.1291 -26.8501 -273.7441 46.0369 46.0369
17 3 -6.53273 0.0 -26.8501 8.69483 -15.5837 60.3271 -331.691 63.0229 -338.046 0.0 63.0229 -338.046 28.1291 -26.8501 -273.7441 46.0369 46.0369
17 4 -6.53273 0.0 -26.8501 8.69483 -15.5837 60.3271 -331.691 63.0229 -338.046 0.0 63.0229 -338.046 28.1291 -26.8501 -273.7441 46.0369 46.0369
17 5 -6.53273 0.0 -26.8501 8.69483 -15.5837 60.3271 -331.691 63.0229 -338.046 0.0 63.0229 -338.046 28.1291 -26.8501 -273.7441 46.0369 46.0369
17 6 -6.470944 0.0 -26.1306 8.69579 -15.5453 60.3271 -331.691 63.0522 -338.154 0.0 63.0522 -338.154 27.8113 -26.1306 -273.42108 46.3521 46.3521
17 7 -6.470944 0.0 -26.1306 8.69579 -15.5453 60.3271 -331.691 63.0522 -338.154 0.0 63.0522 -338.154 27.8113 -26.1306 -273.42108 46.3521 46.3521
18 0 -6.351369 0.0 -21.7646 8.53235 -13.6919 60.3271 -331.691 61.9685 -339.673 0.0 61.9685 -339.673 25.6086 -21.7646 -273.8605 48.3625 48.3625
18 1 -6.351369 0.0 -21.7646 8.53235 -13.6919 60.3271 -331.691 61.9685 -339.673 0.0 61.9685 -339.673 25.6086 -21.7646 -273.8605 48.3625 48.3625
18 2 -6.351369 0.0 -21.7646 8.53235 -13.6919 60.3271 -331.691 61.9685 -339.673 0.0 61.9685 -339.673 25.6086 -21.7646 -273.8605 48.3625 48.3625
18 3 -6.351369 0.0 -21.7646 8.53235 -13.6919 60.3271 -331.691 61.9685 -339.673 0.0 61.9685 -339.673 25.6086 -21.7646 -273.8605 48.3625 48.3625
18 4 -6.358049 0.0 -21.8311 8.53664 -13.6988 60.3271 -331.691 61.9972 -339.724 0.0 61.9972 -339.724 25.8318 -21.8311 -273.7261 48.4406 48.4406
18 5 -6.358049 0.0 -21.8311 8.53664 -13.6988 60.3271 -331.691 61.9972 -339.724 0.0 61.9972 -339.724 25.8318 -21.8311 -273.7261 48.4406 48.4406
18 6 -6.358049 0.0 -21.8311 8.53664 -13.6988 60.3271 -331.691 61.9972 -339.724 0.0 61.9972 -339.724 25.8318 -21.8311 -273.7261 48.4406 48.4406
18 7 -6.352212 0.0 -21.7637 8.53466 -13.6805 60.3271 -331.691 62.0033 -339.727 0.0 62.0033 -339.727 25.7932 -21.7637 -273.69418 48.469 48.469
19 0 -6.2953343 0.0 -22.8935 8.69991 -15.4956 60.3271 -331.691 61.2801 -337.493 0.0 61.2801 -337.493 25.4887 -22.8935 -273.6177 47.4692 47.4692
19 1 -6.2953343 0.0 -22.8935 8.69991 -15.4956 60.3271 -331.691 61.2801 -337.493 0.0 61.2801 -337.493 25.4887 -22.8935 -273.6177 47.4692 47.4692
19 2 -6.2953343 0.0 -22.8935 8.69991 -15.4956 60.3271 -331.691 61.2801 -337.493 0.0 61.2801 -337.493 25.4887 -22.8935 -273.6177 47.4692 47.4692
19 3 -6.324207 0.0 -23.5237 8.72004 -15.48 60.3271 -331.691 61.3002 -336.975 0.0 61.3002 -336.975 25.6946 -23.5237 -273.5039 47.8984 47.8984
19 4 -6.324207 0.0 -23.5237 8.72004 -15.48 60.3271 -331.691 61.3002 -336.975 0.0 61.3002 -336.975 25.6946 -23.5237 -273.5039 47.8984 47.8984
19 5 -6.353467 0.0 -23.5836 8.75102 -15.4481 60.3271 -331.691 61.2758 -337.243 0.0 61.2758 -337.243 26.0591 -23.5836 -273.49173 47.7251 47.7251
19 6 -6.353467 0.0 -23.5836 8.75102 -15.4481 60.3271 -331.691 61.2758 -337.243 0.0 61.2758 -337.243 26.0591 -23.5836 -273.49173 47.7251 47.7251
19 7 -6.353467 0.0 -23.5836 8.75102 -15.4481 60.3271 -331.691 61.2758 -337.243 0.0 61.2758 -337.243 26.0591 -23.5836 -273.49173 47.7251 47.7251
20 0 -6.380608 0.0 -27.021 8.74261 -15.3043 60.3271 -331.691 62.9518 -334.833 0.0 62.9518 -334.833 25.4435 -27.021 -273.4587 42.3768 42.3768
20 1 -6.380608 0.0 -27.021 8.74261 -15.3043 60.3271 -331.691 62.9518 -334.833 0.0 62.9518 -334.833 25.4435 -27.021 -273.4587 42.3768 42.3768
20 2 -6.407306 0.0 -27.3142 8.77586 -15.3283 60.3271 -331.691 63.051 -334.942 0.0 63.051 -334.942 25.7487 -27.3142 -273.45648 42.0137 42.0137
20 3 -6.407306 0.0 -27.3142 8.77586 -15.3283 60.3271 -331.691 63.051 -334.942 0.0 63.051 -334.942 25.7487 -27.3142 -273.45648 42.0137 42.0137
20 4 -6.407306 0.0 -27.3142 8.77586 -15.3283 60.3271 -331.691 63.051 -334.942 0.0 63.051 -334.942 25.7487 -27.3142 -273.45648 42.0137 42.0137
20 5 -6.407306 0.0 -27.3142 8.77586 -15.3283 60.3271 -331.691 63.051 -334.942 0.0 63.051 -334.942 25.7487 -27.3142 -273.45648 42.0137 42.0137
20 6 -6.378713 0.0 -27.0451 8.78112 -15.2701 60.3271 -331.691 63.0889 -334.883 0.0 63.0889 -334.883 25.5312 -27.0451 -273.30798 41.9493 41.9493
20 7 -6.378713 0.0 -27.0451 8.78112 -15.2701 60.3271 -331.691 63.0889 -334.883 0.0 63.0889 -334.883 25.5312 -27.0451 -273.30798 41.9493 41.9493
21 0 -6.2735066 0.0 -21.6921 8.54108 -15.4894 60.3271 -331.691 61.2971 -339.259 0.0 61.2971 -339.259 26.2269 -21.6921 -273.42712 45.8508 45.8508
21 1 -6.2735066 0.0 -21.6921 8.54108 -15.4894 60.3271 -331.691 61.2971 -339.259 0.0 61.2971 -339.259 26.2269 -21.6921 -273.42712 45.8508 45.8508
21 2 -6.2735066 0.0 -21.6921 8.54108 -15.4894 60.3271 -331.691 61.2971 -339.259 0.0 61.2971 -339.259 26.2269 -21.6921 -273.42712 45.8508 45.8508
21 3 -6.261981 0.0 -21.5988 8.53816 -15.4875 60.3271 -331.691 61.3 -339.222 0.0 61.3 -339.222 26.2065 -21.5988 -273.3143 45.9182 45.9182
21 4 -6.261981 0.0 -21.5988 8.53816 -15.4875 60.3271 -331.691 61.3 -339.222 0.0 61.3 -339.222 26.2065 -21.5988 -273.3143 45.9182 45.9182
21 5 -6.261981 0.0 -21.5988 8.53816 -15.4875 60.3271 -331.691 61.3 -339.222 0.0 61.3 -339.222 26.2065 -21.5988 -273.3143 45.9182 45.9182
21 6 -6.261981 0.0 -21.5988 8.53816 -15.4875 60.3271 -331.691 61.3 -339.222 0.0 61.3 -339.222 26.2065 -21.5988 -273.3143 45.9182 45.9182
21 7 -6.2612934 0.0 -21.6059 8.53925 -15.4753 60.3271 -331.691 61.2949 -339.178 0.0 61.2949 -339.178 26.2439 -21.6059 -273.24512 45.9625 45.9625
22 0 -6.0059094 0.0 -16.6768 8.7181 -15.6585 60.3271 -331.691 63.2079 -345.488 0.0 63.2079 -345.488 25.5796 -16.6768 -273.37732 48.3365 48.3365
22 1 -6.007438 0.0 -16.6726 8.7262 -15.664 60.3271 -331.691 63.2186 -345.529 0.0 63.2186 -345.529 25.6607 -16.6726 -273.3223 48.3439 48.3439
22 2 -6.001648 0.0 -16.6296 8.72706 -15.6412 60.3271 -331.691 63.2479 -345.522 0.0 63.2479 -345.522 25.633 -16.6296 -273.27072 48.3753 48.3753
22 3 -6.001648 0.0 -16.6296 8.72706 -15.6412 60.3271 -331.691 63.2479 -345.522 0.0 63.2479 -345.522 25.633 -16.6296 -273.27072 48.3753 48.3753
22 4 -6.001648 0.0 -16.6296 8.72706 -15.6412 60.3271 -331.691 63.2479 -345.522 0.0 63.2479 -345.522 25.633 -16.6296 -273.27072 48.3753 48.3753
22 5 -6.001648 0.0 -16.6296 8.72706 -15.6412 60.3271 -331.691 63.2479 -345.522 0.0 63.2479 -345.522 25.633 -16.6296 -273.27072 48.3753 48.3753
22 6 -6.001648 0.0 -16.6296 8.72706 -15.6412 60.3271 -331.691 63.2479 -345.522 0.0 63.2479 -345.522 25.633 -16.6296 -273.27072 48.3753 48.3753
22 7 -6.001648 0.0 -16.6296 8.72706 -15.6412 60.3271 -331.691 63.2479 -345.522 0.0 63.2479 -345.522 25.633 -16.6296 -273.27072 48.3753 48.3753
23 0 -6.812019 0.0 -33.9516 8.68714 -13.4566 60.3271 -331.691 61.6293 -327.363 0.0 61.6293 -327.363 26.3185 -33.9516 -273.3668 39.0241 39.0241
23 1 -6.8197937 0.0 -33.9413 8.701 -13.4267 60.3271 -331.691 61.6263 -327.45 0.0 61.6263 -327.45 26.4248 -33.9413 -273.3402 39.1149 39.1149
23 2 -6.8197937 0.0 -33.9413 8.701 -13.4267 60.3271 -331.691 61.6263 -327.45 0.0 61.6263 -327.45 26.4248 -33.9413 -273.3402 39.1149 39.1149
23 3 -6.8197937 0.0 -33.9413 8.701 -13.4267 60.3271 -331.691 61.6263 -327.45 0.0 61.6263 -327.45 26.4248 -33.9413 -273.3402 39.1149 39.1149
23 4 -6.8197937 0.0 -33.9413 8.701 -13.4267 60.3271 -331.691 61.6263 -327.45 0.0 61.6263 -327.45 26.4248 -33.9413 -273.3402 39.1149 39.1149
23 5 -6.8197937 0.0 -33.9413 8.701 -13.4267 60.3271 -331.691 61.6263 -327.45 0.0 61.6263 -327.45 26.4248 -33.9413 -273.3402 39.1149 39.1149
23 6 -6.7978444 0.0 -33.8562 8.65282 -13.6202 60.3271 -331.691 61.453 -327.223 0.0 61.453 -327.223 26.3589 -33.8562 -273.2673 39.8346 39.8346
23 7 -6.7978444 0.0 -33.8562 8.65282 -13.6202 60.3271 -331.691 61.453 -327.223 0.0 61.453 -327.223 26.3589 -33.8562 -273.2673 39.8346 39.8346
24 0 -6.1954827 0.0 -21.4461 8.59848 -13.3173 60.3271 -331.691 62.8934 -338.571 0.0 62.8934 -338.571 23.8131 -21.4461 -273.3106 47.1014 47.1014
24 1 -6.1954827 0.0 -21.4461 8.59848 -13.3173 60.3271 -331.691 62.8934 -338.571 0.0 62.8934 -338.571 23.8131 -21.4461 -273.3106 47.1014 47.1014
24 2 -6.1954827 0.0 -21.4461 8.59848 -13.3173 60.3271 -331.691 62.8934 -338.571 0.0 62.8934 -338.571 23.8131 -21.4461 -273.3106 47.1014 47.1014
24 3 -6.1954827 0.0 -21.4461 8.59848 -13.3173 60.3271 -331.691 62.8934 -338.571 0.0 62.8934 -338.571 23.8131 -21.4461 -273.3106 47.1014 47.1014
24 4 -6.188896 0.0 -21.3906 8.58574 -13.36 60.3271 -331.691 62.8995 -338.621 0.0 62.8995 -338.621 23.8065 -21.3906 -273.3056 47.0993 47.0993
24 5 -6.188896 0.0 -21.3906 8.58574 -13.36 60.3271 -331.691 62.8995 -338.621 0.0 62.8995 -338.621 23.8065 -21.3906 -273.3056 47.0993 47.0993
24 6 -6.183774 0.0 -21.3027 8.58581 -13.3002 60.3271 -331.691 62.9032 -338.619 0.0 62.9032 -338.619 23.7371 -21.3027 -273.2814 47.1505 47.1505
24 7 -6.183774 0.0 -21.3027 8.58581 -13.3002 60.3271 -331.691 62.9032 -338.619 0.0 62.9032 -338.619 23.7371 -21.3027 -273.2814 47.1505 47.1505
25 0 -6.223942 0.0 -21.5323 8.70577 -15.3234 60.3271 -331.691 62.7614 -340.539 0.0 62.7614 -340.539 26.0109 -21.5323 -273.299 44.8317 44.8317
25 1 -6.223942 0.0 -21.5323 8.70577 -15.3234 60.3271 -331.691 62.7614 -340.539 0.0 62.7614 -340.539 26.0109 -21.5323 -273.299 44.8317 44.8317
25 2 -6.223942 0.0 -21.5323 8.70577 -15.3234 60.3271 -331.691 62.7614 -340.539 0.0 62.7614 -340.539 26.0109 -21.5323 -273.299 44.8317 44.8317
25 3 -6.2269173 0.0 -21.577 8.70619 -15.3238 60.3271 -331.691 62.7677 -340.528 0.0 62.7677 -340.528 26.0709 -21.577 -273.26642 44.8299 44.8299
25 4 -6.2332916 0.0 -21.6489 8.70941 -15.3194 60.3271 -331.691 62.7414 -340.471 0.0 62.7414 -340.471 26.1284 -21.6489 -273.25012 44.8508 44.8508
25 5 -6.2332916 0.0 -21.6489 8.70941 -15.3194 60.3271 -331.691 62.7414 -340.471 0.0 62.7414 -340.471 26.1284 -21.6489 -273.25012 44.8508 44.8508
25 6 -6.2332916 0.0 -21.6489 8.70941 -15.3194 60.3271 -331.691 62.7414 -340.471 0.0 62.7414 -340.471 26.1284 -21.6489 -273.25012 44.8508 44.8508
25 7 -6.2332916 0.0 -21.6489 8.70941 -15.3194 60.3271 -331.691 62.7414 -340.471 0.0 62.7414 -340.471 26.1284 -21.6489 -273.25012 44.8508 44.8508
26 0 -6.724211 0.0 -32.1665 8.70936 -13.2802 60.3271 -331.691 62.1185 -329.233 0.0 62.1185 -329.233 26.3089 -32.1665 -272.9721 40.6223 40.6223
26 1 -6.724211 0.0 -32.1665 8.70936 -13.2802 60.3271 -331.691 62.1185 -329.233 0.0 62.1185 -329.233 26.3089 -32.1665 -272.9721 40.6223 40.6223
26 2 -6.737376 0.0 -32.6285 8.70882 -13.2955 60.3271 -331.691 62.1456 -328.792 0.0 62.1456 -328.792 26.4509 -32.6285 -272.824 40.6971 40.6971
26 3 -6.713569 0.0 -32.6029 8.70446 -13.2801 60.3271 -331.691 62.2097 -328.533 0.0 62.2097 -328.533 26.443 -32.6029 -272.48322 40.854 40.854
26 4 -6.713569 0.0 -32.6029 8.70446 -13.2801 60.3271 -331.691 62.2097 -328.533 0.0 62.2097 -328.533 26.443 -32.6029 -272.48322 40.854 40.854
26 5 -6.726836 0.0 -31.9432 8.69228 -12.3581 60.3271 -331.691 62.1532 -328.779 0.0 62.1532 -328.779 26.9377 -31.9432 -271.6313 42.8452 42.8452
26 6 -6.705571 0.0 -31.5096 8.71739 -12.3674 60.3271 -331.691 62.1692 -329.097 0.0 62.1692 -329.097 27.3293 -31.5096 -271.1081 43.1688 43.1688
26 7 -6.7094254 0.0 -31.6321 8.70202 -12.2857 60.3271 -331.691 62.2024 -328.964 0.0 62.2024 -328.964 27.3537 -31.6321 -271.04 43.1722 43.1722
27 0 -6.3235993 0.0 -22.0842 8.5565 -15.3662 60.3271 -331.691 61.172 -339.131 0.0 61.172 -339.131 27.176 -22.0842 -272.86722 46.7086 46.7086
27 1 -6.3235993 0.0 -22.0842 8.5565 -15.3662 60.3271 -331.691 61.172 -339.131 0.0 61.172 -339.131 27.176 -22.0842 -272.86722 46.7086 46.7086
27 2 -6.3235993 0.0 -22.0842 8.5565 -15.3662 60.3271 -331.691 61.172 -339.131 0.0 61.172 -339.131 27.176 -22.0842 -272.86722 46.7086 46.7086
27 3 -6.3188386 0.0 -22.066 8.561 -15.3383 60.3271 -331.691 61.1678 -339.04 0.0 61.1678 -339.04 27.0981 -22.066 -272.8401 46.8245 46.8245
27 4 -6.3188386 0.0 -22.066 8.561 -15.3383 60.3271 -331.691 61.1678 -339.04 0.0 61.1678 -339.04 27.0981 -22.066 -272.8401 46.8245 46.8245
27 5 -6.321887 0.0 -22.0569 8.55878 -15.3701 60.3271 -331.691 61.1729 -339.147 0.0 61.1729 -339.147 27.2041 -22.0569 -272.8269 46.7021 46.7021
27 6 -6.321887 0.0 -22.0569 8.55878 -15.3701 60.3271 -331.691 61.1729 -339.147 0.0 61.1729 -339.147 27.2041 -22.0569 -272.8269 46.7021 46.7021
27 7 -6.321887 0.0 -22.0569 8.55878 -15.3701 60.3271 -331.691 61.1729 -339.147 0.0 61.1729 -339.147 27.2041 -22.0569 -272.8269 46.7021 46.7021
28 0 -6.2064185 0.0 -22.4617 8.87711 -13.0456 60.3271 -331.691 63.17 -336.905 0.0 63.17 -336.905 23.5472 -22.4617 -272.64948 45.3867 45.3867
28 1 -6.2064185 0.0 -22.4617 8.87711 -13.0456 60.3271 -331.691 63.17 -336.905 0.0 63.17 -336.905 23.5472 -22.4617 -272.64948 45.3867 45.3867
28 2 -6.2064185 0.0 -22.4617 8.87711 -13.0456 60.3271 -331.691 63.17 -336.905 0.0 63.17 -336.905 23.5472 -22.4617 -272.64948 45.3867 45.3867
28 3 -6.189569 0.0 -22.2775 8.8624 -13.1002 60.3271 -331.691 63.143 -336.95 0.0 63.143 -336.95 23.5073 -22.2775 -272.5772 45.6301 45.6301
28 4 -6.189569 0.0 -22.2775 8.8624 -13.1002 60.3271 -331.691 63.143 -336.95 0.0 63.143 -336.95 23.5073 -22.2775 -272.5772 45.6301 45.6301
28 5 -6.189569 0.0 -22.2775 8.8624 -13.1002 60.3271 -331.691 63.143 -336.95 0.0 63.143 -336.95 23.5073 -22.2775 -272.5772 45.6301 45.6301
28 6 -6.1651487 0.0 -21.6735 8.91331 -13.091 60.3271 -331.691 63.2428 -337.551 0.0 63.2428 -337.551 23.5773 -21.6735 -272.4044 45.5484 45.5484
28 7 -6.1651487 0.0 -21.6735 8.91331 -13.091 60.3271 -331.691 63.2428 -337.551 0.0 63.2428 -337.551 23.5773 -21.6735 -272.4044 45.5484 45.5484
29 0 -5.8813615 0.0 -14.2185 8.62906 -15.4815 60.3271 -331.691 62.2165 -345.681 0.0 62.2165 -345.681 25.0633 -14.2185 -272.61972 41.9666 41.9666
29 1 -5.8813615 0.0 -14.2185 8.62906 -15.4815 60.3271 -331.691 62.2165 -345.681 0.0 62.2165 -345.681 25.0633 -14.2185 -272.61972 41.9666 41.9666
29 2 -5.8813615 0.0 -14.2185 8.62906 -15.4815 60.3271 -331.691 62.2165 -345.681 0.0 62.2165 -345.681 25.0633 -14.2185 -272.61972 41.9666 41.9666
29 3 -5.8813615 0.0 -14.2185 8.62906 -15.4815 60.3271 -331.691 62.2165 -345.681 0.0 62.2165 -345.681 25.0633 -14.2185 -272.61972 41.9666 41.9666
29 4 -5.8728857 0.0 -14.1248 8.63653 -15.4785 60.3271 -331.691 62.2037 -345.653 0.0 62.2037 -345.653 25.071 -14.1248 -272.5031 42.0841 42.0841
29 5 -5.8728857 0.0 -14.1248 8.63653 -15.4785 60.3271 -331.691 62.2037 -345.653 0.0 62.2037 -345.653 25.071 -14.1248 -272.5031 42.0841 42.0841
29 6 -5.872133 0.0 -14.2285 8.63258 -15.4697 60.3271 -331.691 62.2084 -345.485 0.0 62.2084 -345.485 25.0509 -14.2285 -272.4542 42.0799 42.0799
29 7 -5.872133 0.0 -14.2285 8.63258 -15.4697 60.3271 -331.691 62.2084 -345.485 0.0 62.2084 -345.485 25.0509 -14.2285 -272.4542 42.0799 42.0799
30 0 -6.154176 0.0 -17.6113 8.87144 -14.6471 60.3271 -331.691 61.8327 -343.092 0.0 61.8327 -343.092 26.323 -17.6113 -272.5476 46.3575 46.3575
30 1 -6.154176 0.0 -17.6113 8.87144 -14.6471 60.3271 -331.691 61.8327 -343.092 0.0 61.8327 -343.092 26.323 -17.6113 -272.5476 46.3575 46.3575
30 2 -6.154176 0.0 -17.6113 8.87144 -14.6471 60.3271 -331.691 61.8327 -343.092 0.0 61.8327 -343.092 26.323 -17.6113 -272.5476 46.3575 46.3575
30 3 -6.154176 0.0 -17.6113 8.87144 -14.6471 60.3271 -331.691 61.8327 -343.092 0.0 61.8327 -343.092 26.323 -17.6113 -272.5476 46.3575 46.3575
30 4 -6.14648 0.0 -17.4845 8.87224 -14.6285 60.3271 -331.691 61.8376 -343.15 0.0 61.8376 -343.15 26.2559 -17.4845 -272.54102 46.3325 46.3325
30 5 -6.14648 0.0 -17.4845 8.87224 -14.6285 60.3271 -331.691 61.8376 -343.15 0.0 61.8376 -343.15 26.2559 -17.4845 -272.54102 46.3325 46.3325
30 6 -6.1702366 0.0 -17.9398 8.89005 -14.6172 60.3271 -331.691 61.845 -342.807 0.0 61.845 -342.807 26.504 -17.9398 -272.3978 46.4672 46.4672
30 7 -6.1702366 0.0 -17.9398 8.89005 -14.6172 60.3271 -331.691 61.845 -342.807 0.0 61.845 -342.807 26.504 -17.9398 -272.3978 46.4672 46.4672
